lead_time,choice,annotator,updated_at,created_at,image,id,annotation_id
1.136,No-Food,1,2023-04-13T14:46:25.391174Z,2023-04-13T14:46:25.391174Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4874085.jpg,929,792
1.434,No-Food,1,2023-04-13T14:52:51.781630Z,2023-04-13T14:52:51.781630Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4880224.jpg,930,974
0.824,Food,1,2023-04-13T14:53:19.245954Z,2023-04-13T14:53:19.245954Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C488707.jpg,931,986
1.06,No-Food,1,2023-04-13T14:52:22.887848Z,2023-04-13T14:52:22.887848Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C490501.jpg,932,959
5.001,Food,1,2023-04-13T14:46:20.607526Z,2023-04-13T14:46:20.607526Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4946874.jpg,933,789
1.731,No-Food,1,2023-04-13T14:48:24.922018Z,2023-04-13T14:48:24.922018Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C496121.jpg,934,843
1.07,Food,1,2023-04-13T14:47:24.297773Z,2023-04-13T14:47:24.296810Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C4983630.jpg,935,813
4.087,Food,1,2023-04-13T14:47:19.526567Z,2023-04-13T14:47:19.526567Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5004773.jpg,936,810
1.688,Food,1,2023-04-13T14:51:28.591236Z,2023-04-13T14:51:28.591236Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5005531.jpg,937,930
1.0,Food,1,2023-04-13T14:53:13.733509Z,2023-04-13T14:53:13.733509Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5019066.jpg,938,983
1.222,Food,1,2023-04-13T14:50:09.593057Z,2023-04-13T14:50:09.593057Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5042126.jpg,939,894
1.025,Food,1,2023-04-13T14:47:38.663870Z,2023-04-13T14:47:38.663870Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5060837.jpg,940,821
1.077,No-Food,1,2023-04-13T14:50:11.167100Z,2023-04-13T14:50:11.167100Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C506444.jpg,941,895
1.154,No-Food,1,2023-04-13T14:44:28.326475Z,2023-04-13T14:44:28.326475Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C511961.jpg,942,742
1.035,Food,1,2023-04-13T14:45:06.415587Z,2023-04-13T14:45:06.415587Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5119907.jpg,943,763
1.169,Food,1,2023-04-13T14:50:32.072661Z,2023-04-13T14:50:32.072661Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5123513.jpg,944,906
1.135,Food,1,2023-04-13T14:51:06.426602Z,2023-04-13T14:51:06.426602Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5127285.jpg,945,921
2.007,Food,1,2023-04-13T14:49:30.945986Z,2023-04-13T14:49:30.945986Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5127400.jpg,946,876
1.945,Food,1,2023-04-13T14:47:47.004647Z,2023-04-13T14:47:47.004647Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5153323.jpg,947,825
0.856,Food,1,2023-04-13T14:51:57.222440Z,2023-04-13T14:51:57.222440Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C518984.jpg,948,946
0.962,Food,1,2023-04-13T14:51:50.588050Z,2023-04-13T14:51:50.588050Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5189852.jpg,949,942
2.046,Food,1,2023-04-13T14:53:04.989882Z,2023-04-13T14:53:04.989882Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5197631.jpg,950,978
1.202,No-Food,1,2023-04-13T14:48:20.956852Z,2023-04-13T14:48:20.955851Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5217583.jpg,951,841
1.005,Food,1,2023-04-13T14:53:56.062439Z,2023-04-13T14:53:56.062439Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5237360.jpg,952,1004
1.339,Food,1,2023-04-13T14:48:42.008113Z,2023-04-13T14:48:42.008113Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5291427.jpg,953,851
1.142,No-Food,1,2023-04-13T14:47:51.531417Z,2023-04-13T14:47:51.531417Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5291581.jpg,954,827
1.026,No-Food,1,2023-04-13T14:54:20.996888Z,2023-04-13T14:54:20.996888Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5303513.jpg,955,1016
1.069,Food,1,2023-04-13T14:49:41.180335Z,2023-04-13T14:49:41.180335Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5308351.jpg,956,880
2.799,Food,1,2023-04-13T14:47:57.381845Z,2023-04-13T14:47:57.381845Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5313065.jpg,957,829
0.966,Food,1,2023-04-13T14:49:14.726479Z,2023-04-13T14:49:14.726479Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5316078.jpg,958,868
1.062,No-Food,1,2023-04-13T14:53:30.862669Z,2023-04-13T14:53:30.862669Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5317727.jpg,959,991
0.873,Food,1,2023-04-13T14:50:04.683797Z,2023-04-13T14:50:04.683797Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5318222.jpg,960,891
1.327,Food,1,2023-04-13T14:46:07.651183Z,2023-04-13T14:46:07.651183Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5320383.jpg,961,784
1.955,No-Food,1,2023-04-13T14:51:15.576136Z,2023-04-13T14:51:15.576136Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5329022.jpg,962,925
0.931,Food,1,2023-04-13T14:44:38.811268Z,2023-04-13T14:44:38.811268Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5329300.jpg,963,748
1.055,Food,1,2023-04-13T14:49:04.691441Z,2023-04-13T14:49:04.691441Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5342465.jpg,964,862
1.077,Food,1,2023-04-13T14:52:30.974066Z,2023-04-13T14:52:30.974066Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5342514.jpg,965,963
1.227,Food,1,2023-04-13T14:44:16.009572Z,2023-04-13T14:44:16.009572Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5344920.jpg,966,739
1.75,Food,1,2023-04-13T14:52:05.594091Z,2023-04-13T14:52:05.594091Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5345331.jpg,967,950
1.904,Food,1,2023-04-13T14:45:50.214959Z,2023-04-13T14:45:50.214959Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5351916.jpg,968,776
1.213,No-Food,1,2023-04-13T14:44:44.323544Z,2023-04-13T14:44:44.323544Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5355871.jpg,969,751
1.8,No-Food,1,2023-04-13T14:53:54.106250Z,2023-04-13T14:53:54.106250Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5363294.jpg,970,1003
9.997,No-Food,1,2023-04-13T14:46:44.543632Z,2023-04-13T14:46:44.543632Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5369579.jpg,971,796
1.479,Food,1,2023-04-13T14:54:42.657319Z,2023-04-13T14:54:42.657319Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5373928.jpg,972,1026
1.173,Food,1,2023-04-13T14:53:06.738322Z,2023-04-13T14:53:06.738322Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5387200.jpg,973,979
2.261,Food,1,2023-04-13T14:51:22.420992Z,2023-04-13T14:51:22.420992Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5394280.jpg,974,927
0.85,Food,1,2023-04-13T14:49:09.873945Z,2023-04-13T14:49:09.873945Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5395921.jpg,975,865
1.052,Food,1,2023-04-13T14:47:10.882607Z,2023-04-13T14:47:10.882607Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5433434.jpg,976,807
1.21,No-Food,1,2023-04-13T14:54:32.023969Z,2023-04-13T14:54:32.023969Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5433794.jpg,977,1021
3.822,Food,1,2023-04-13T14:54:57.878192Z,2023-04-13T14:54:57.878192Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5437927.jpg,978,1029
1.039,Food,1,2023-04-13T14:45:47.511415Z,2023-04-13T14:45:47.511415Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5440845.jpg,979,775
1.895,No-Food,1,2023-04-13T14:44:50.476463Z,2023-04-13T14:44:50.476463Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5442924.jpg,980,754
1.397,No-Food,1,2023-04-13T14:47:40.858885Z,2023-04-13T14:47:40.858885Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5469096.jpg,981,822
1.725,No-Food,1,2023-04-13T14:50:54.197149Z,2023-04-13T14:50:54.197149Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5472227.jpg,982,915
2.835,Food,1,2023-04-13T14:53:00.120290Z,2023-04-13T14:53:00.120290Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5473402.jpg,983,976
0.845,Food,1,2023-04-13T14:48:34.417690Z,2023-04-13T14:48:34.417690Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5475403.jpg,984,848
0.773,Food,1,2023-04-13T14:53:42.023197Z,2023-04-13T14:53:42.023197Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5478610.jpg,985,997
1.089,Food,1,2023-04-13T14:51:08.490384Z,2023-04-13T14:51:08.489389Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5495358.jpg,986,922
1.201,Food,1,2023-04-13T14:54:12.393285Z,2023-04-13T14:54:12.393285Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5511305.jpg,987,1012
1.693,Food,1,2023-04-13T14:51:47.181436Z,2023-04-13T14:51:47.181436Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5515202.jpg,988,940
1.061,Food,1,2023-04-13T14:51:43.038903Z,2023-04-13T14:51:43.038903Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5526347.jpg,989,938
1.437,No-Food,1,2023-04-13T14:50:39.507095Z,2023-04-13T14:50:39.507095Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5530975.jpg,990,910
3.448,Food,1,2023-04-13T14:47:03.532307Z,2023-04-13T14:47:03.532307Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5536981.jpg,991,803
1.124,Food,1,2023-04-13T14:53:15.833011Z,2023-04-13T14:53:15.833011Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5568801.jpg,992,984
0.942,Food,1,2023-04-13T14:45:04.624163Z,2023-04-13T14:45:04.624163Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5570456.jpg,993,762
1.057,Food,1,2023-04-13T14:50:21.784069Z,2023-04-13T14:50:21.784069Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5586797.jpg,994,901
1.159,Food,1,2023-04-13T14:54:40.272883Z,2023-04-13T14:54:40.272883Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5615540.jpg,995,1025
1.122,Food,1,2023-04-13T14:51:36.875447Z,2023-04-13T14:51:36.875447Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5622817.jpg,996,935
3.039,Food,1,2023-04-13T14:55:03.688770Z,2023-04-13T14:55:03.688770Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5625619.jpg,997,1031
1.083,No-Food,1,2023-04-13T14:49:20.068949Z,2023-04-13T14:49:20.068949Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C5656796.jpg,998,871
1.0,Food,1,2023-04-13T14:50:23.609350Z,2023-04-13T14:50:23.609350Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C655377.jpg,999,902
1.025,No-Food,1,2023-04-13T14:52:40.482639Z,2023-04-13T14:52:40.481625Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C663953.jpg,1000,968
8.177,No-Food,1,2023-04-13T14:45:25.937984Z,2023-04-13T14:45:25.937984Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C673449.jpg,1001,765
1.12,No-Food,1,2023-04-13T14:52:38.519232Z,2023-04-13T14:52:38.519232Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C679114.jpg,1002,967
2.127,No-Food,1,2023-04-13T14:54:10.265954Z,2023-04-13T14:54:10.265954Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C685961.jpg,1003,1011
0.943,Food,1,2023-04-13T14:48:22.369701Z,2023-04-13T14:48:22.369701Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C688142.jpg,1004,842
0.889,Food,1,2023-04-13T14:50:20.218417Z,2023-04-13T14:50:20.218417Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C712571.jpg,1005,900
0.879,Food,1,2023-04-13T14:49:11.593982Z,2023-04-13T14:49:11.593982Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C717902.jpg,1006,866
0.739,Food,1,2023-04-13T14:50:06.241529Z,2023-04-13T14:50:06.241529Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C735463.jpg,1007,892
1.28,No-Food,1,2023-04-13T14:54:35.856450Z,2023-04-13T14:54:35.856450Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C735535.jpg,1008,1023
1.479,No-Food,1,2023-04-13T14:54:18.781004Z,2023-04-13T14:54:18.781004Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C741224.jpg,1009,1015
0.883,Food,1,2023-04-13T14:48:18.973046Z,2023-04-13T14:48:18.973046Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C746258.jpg,1010,840
1.145,Food,1,2023-04-13T14:50:34.047905Z,2023-04-13T14:50:34.047905Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C752273.jpg,1011,907
1.174,No-Food,1,2023-04-13T14:54:38.067121Z,2023-04-13T14:54:38.067121Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C753031.jpg,1012,1024
1.407,No-Food,1,2023-04-13T14:46:59.326154Z,2023-04-13T14:46:59.326154Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C753115.jpg,1013,802
1.222,Food,1,2023-04-13T14:52:01.287454Z,2023-04-13T14:52:01.287454Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C754516.jpg,1014,948
3.59,No-Food,1,2023-04-13T14:46:33.758440Z,2023-04-13T14:46:33.758440Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C756972.jpg,1015,795
1.133,Food,1,2023-04-13T14:44:52.111174Z,2023-04-13T14:44:52.110175Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C758522.jpg,1016,755
1.067,Food,1,2023-04-13T14:53:40.596718Z,2023-04-13T14:53:40.596718Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C777432.jpg,1017,996
1.206,Food,1,2023-04-13T14:53:48.269363Z,2023-04-13T14:53:48.269363Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C780970.jpg,1018,1000
1.178,Food,1,2023-04-13T14:50:35.730872Z,2023-04-13T14:50:35.730872Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C782435.jpg,1019,908
1.259,No-Food,1,2023-04-13T14:48:43.750326Z,2023-04-13T14:48:43.750326Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C784851.jpg,1020,852
1.316,Food,1,2023-04-13T14:51:59.186505Z,2023-04-13T14:51:59.186505Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C792972.jpg,1021,947
1.062,Food,1,2023-04-13T14:48:07.333504Z,2023-04-13T14:48:07.333504Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C798428.jpg,1022,834
1.29,Food,1,2023-04-13T14:50:45.579761Z,2023-04-13T14:50:45.579761Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C801869.jpg,1023,913
1.292,No-Food,1,2023-04-13T14:47:30.253122Z,2023-04-13T14:47:30.253122Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C805412.jpg,1024,816
0.99,Food,1,2023-04-13T14:44:40.227271Z,2023-04-13T14:44:40.227271Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C808265.jpg,1025,749
0.994,Food,1,2023-04-13T14:44:12.035673Z,2023-04-13T14:44:12.035673Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C810099.jpg,1026,737
1.362,No-Food,1,2023-04-13T14:49:01.388989Z,2023-04-13T14:49:01.388989Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C813643.jpg,1027,860
1.26,No-Food,1,2023-04-13T14:45:30.002333Z,2023-04-13T14:45:30.002333Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C999446.jpg,1028,767
1.927,No-Food,1,2023-04-19T07:26:39.793881Z,2023-04-19T07:26:39.793881Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1025774.jpg,1029,1229
3.674,Food,1,2023-04-19T07:24:26.039938Z,2023-04-19T07:24:26.039938Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1027317.jpg,1030,1162
1.115,Food,1,2023-04-19T07:24:15.292221Z,2023-04-19T07:24:15.292221Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1040246.jpg,1031,1157
0.993,Food,1,2023-04-19T07:22:13.945825Z,2023-04-19T07:22:13.945825Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1115146.jpg,1032,1087
0.948,Food,1,2023-04-19T07:23:26.496533Z,2023-04-19T07:23:26.496533Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1133429.jpg,1033,1133
1.227,Food,1,2023-04-19T07:23:41.500731Z,2023-04-19T07:23:41.500731Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1137543.jpg,1034,1141
1.157,Food,1,2023-04-19T07:21:57.195172Z,2023-04-19T07:21:57.195172Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1137687.jpg,1035,1081
0.764,Food,1,2023-04-19T07:22:19.033724Z,2023-04-19T07:22:19.033724Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1143589.jpg,1036,1091
1.26,No-Food,1,2023-04-19T07:23:37.938779Z,2023-04-19T07:23:37.938779Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1144426.jpg,1037,1139
0.942,Food,1,2023-04-19T07:26:18.310649Z,2023-04-19T07:26:18.310649Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1145815.jpg,1038,1217
1.101,No-Food,1,2023-04-19T07:22:53.740009Z,2023-04-19T07:22:53.740009Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1151532.jpg,1039,1115
1.184,Food,1,2023-04-19T07:21:04.531383Z,2023-04-19T07:21:04.530381Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1154104.jpg,1040,1051
1.11,Food,1,2023-04-19T07:24:13.408430Z,2023-04-19T07:24:13.408430Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1158537.jpg,1041,1156
1.019,Food,1,2023-04-19T07:23:02.129148Z,2023-04-19T07:23:02.129148Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1159153.jpg,1042,1121
1.001,Food,1,2023-04-19T07:21:12.830188Z,2023-04-19T07:21:12.830188Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1172112.jpg,1043,1056
1.0,Food,1,2023-04-19T07:26:30.119067Z,2023-04-19T07:26:30.119067Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1182708.jpg,1044,1224
1.109,No-Food,1,2023-04-19T07:21:06.060575Z,2023-04-19T07:21:06.060575Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1198905.jpg,1045,1052
1.33,Food,1,2023-04-19T07:21:08.107270Z,2023-04-19T07:21:08.107270Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1203053.jpg,1046,1053
1.54,No-Food,1,2023-04-19T07:23:04.232396Z,2023-04-19T07:23:04.232396Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1206520.jpg,1047,1122
1.128,Food,1,2023-04-19T07:26:05.099664Z,2023-04-19T07:26:05.099664Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1211939.jpg,1048,1211
1.036,Food,1,2023-04-19T07:22:36.211138Z,2023-04-19T07:22:36.211138Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1233007.jpg,1049,1103
1.593,No-Food,1,2023-04-19T07:25:02.155251Z,2023-04-19T07:25:02.155251Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1237252.jpg,1050,1175
0.949,Food,1,2023-04-19T07:21:11.389133Z,2023-04-19T07:21:11.389133Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1251484.jpg,1051,1055
0.935,No-Food,1,2023-04-19T07:22:23.233882Z,2023-04-19T07:22:23.233882Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1257555.jpg,1052,1094
0.892,Food,1,2023-04-19T07:22:24.682594Z,2023-04-19T07:22:24.682594Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1262299.jpg,1053,1095
0.922,Food,1,2023-04-19T07:22:49.235395Z,2023-04-19T07:22:49.235395Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1264374.jpg,1054,1112
0.821,Food,1,2023-04-19T07:22:57.646431Z,2023-04-19T07:22:57.646431Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1270721.jpg,1055,1118
0.97,Food,1,2023-04-19T07:25:05.444794Z,2023-04-19T07:25:05.444794Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1278331.jpg,1056,1177
0.966,No-Food,1,2023-04-19T07:26:03.177796Z,2023-04-19T07:26:03.177796Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1330933.jpg,1057,1210
0.86,Food,1,2023-04-19T07:25:22.117419Z,2023-04-19T07:25:22.117419Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1332888.jpg,1058,1189
1.203,Food,1,2023-04-19T07:26:41.824045Z,2023-04-19T07:26:41.824045Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1335636.jpg,1059,1230
1.115,No-Food,1,2023-04-19T07:26:47.438707Z,2023-04-19T07:26:47.438707Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1338001.jpg,1060,1233
0.943,Food,1,2023-04-19T07:23:20.098248Z,2023-04-19T07:23:20.098248Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1352148.jpg,1061,1129
1.125,Food,1,2023-04-19T07:26:08.856669Z,2023-04-19T07:26:08.856669Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1353366.jpg,1062,1213
1.023,Food,1,2023-04-19T07:24:18.676620Z,2023-04-19T07:24:18.676620Z,/data/local-files/?d=Advanced-Analytics-Projects%5CFood-Image-Classifier%5Cdata%5C1358250.jpg,1063,1159
